N	MC est. error	MC actual error	Value
4998	2.311301E-002	1.166865E-002	3.153261
4999	2.360367E-002	3.937221E-002	3.102220
5000	2.368877E-002	4.879265E-002	3.092800
5001	2.318838E-002	3.378352E-003	3.144971
5002	2.327854E-002	6.046872E-003	3.135546
5003	2.365447E-002	4.585010E-002	3.095743
5004	2.334809E-002	1.369497E-002	3.127898
5005	2.320387E-002	8.648889E-004	3.142458
5006	2.319987E-002	1.036192E-003	3.142629
5007	2.281725E-002	3.875486E-002	3.180348
5008	2.292799E-002	2.773642E-002	3.169329
5009	2.339713E-002	2.001150E-002	3.121581
5010	2.297676E-002	2.247920E-002	3.164072
5011	2.325805E-002	6.090758E-003	3.135502
5012	2.322288E-002	2.725934E-003	3.138867
5013	2.302913E-002	1.659606E-002	3.158189
5014	2.346819E-002	2.870873E-002	3.112884
5015	2.298909E-002	2.012220E-002	3.161715
5016	2.346016E-002	2.835501E-002	3.113238
5017	2.298114E-002	2.045638E-002	3.162049
5018	2.312834E-002	5.477892E-003	3.147071
5019	2.304517E-002	1.361755E-002	3.155210
5020	2.328401E-002	1.091536E-002	3.130677
5021	2.350020E-002	3.384519E-002	3.107747
5022	2.289676E-002	2.766262E-002	3.169255
5023	2.320236E-002	3.229126E-003	3.138364
5024	2.328344E-002	1.181558E-002	3.129777
5025	2.334071E-002	1.801056E-002	3.123582
5026	2.312794E-002	3.652074E-003	3.145245
5027	2.343870E-002	2.880172E-002	3.112791
5028	2.346470E-002	3.180745E-002	3.109785
5029	2.333237E-002	1.810886E-002	3.123484
5030	2.343422E-002	2.906780E-002	3.112525
5031	2.295768E-002	1.960790E-002	3.161201
5032	2.362605E-002	5.017771E-002	3.091415
5033	2.313142E-002	1.661867E-003	3.143255
5034	2.329720E-002	1.564907E-002	3.125944
5035	2.312348E-002	2.002183E-003	3.143595
5036	2.285759E-002	2.838352E-002	3.169976
5037	2.303712E-002	1.028346E-002	3.151876
5038	2.339480E-002	2.686459E-002	3.114728
5039	2.358344E-002	4.732792E-002	3.094265
5040	2.291412E-002	2.189941E-002	3.163492
5041	2.308409E-002	4.608497E-003	3.146201
5042	2.294610E-002	1.826455E-002	3.159857
5043	2.318479E-002	6.157397E-003	3.135435
5044	2.331819E-002	2.026038E-002	3.121332
5045	2.329150E-002	1.770762E-002	3.123885
5046	2.326475E-002	1.515587E-002	3.126437
5047	2.290250E-002	2.147452E-002	3.163067
5048	2.307202E-002	4.207663E-003	3.145800
5049	2.291851E-002	1.942933E-002	3.161022
5050	2.330193E-002	2.000850E-002	3.121584
5051	2.270121E-002	4.035152E-002	3.181944
5052	2.307180E-002	3.300458E-003	3.144893
5053	2.257829E-002	5.175783E-002	3.193350
5054	2.321784E-002	1.219020E-002	3.129402
5055	2.317570E-002	8.061496E-003	3.133531
5056	2.342015E-002	3.399772E-002	3.107595
5057	2.354088E-002	4.726796E-002	3.094325
5058	2.277918E-002	3.120292E-002	3.172796
5059	2.309842E-002	1.051045E-003	3.140542
5060	2.312529E-002	4.043246E-003	3.137549
5061	2.354677E-002	4.892322E-002	3.092669
5062	2.306343E-002	1.828919E-003	3.143422
5063	2.278371E-002	2.964969E-002	3.171242
5064	2.342534E-002	3.653736E-002	3.105055
5065	2.270338E-002	3.708454E-002	3.178677
5066	2.318568E-002	1.170714E-002	3.129886
5067	2.279210E-002	2.793567E-002	3.169528
5068	2.316260E-002	9.785234E-003	3.131807
5069	2.299713E-002	6.957356E-003	3.148550
5070	2.292292E-002	1.422589E-002	3.155819
5071	2.308200E-002	2.172421E-003	3.139420
5072	2.282831E-002	2.323384E-002	3.164826
5073	2.290333E-002	1.551360E-002	3.157106
5074	2.353138E-002	5.054023E-002	3.091052
5075	2.315785E-002	1.095226E-002	3.130640
5076	2.279681E-002	2.546802E-002	3.167061
5077	2.318026E-002	1.376126E-002	3.127831
5078	2.287593E-002	1.713125E-002	3.158724
5079	2.293462E-002	1.099644E-002	3.152589
5080	2.262879E-002	4.108451E-002	3.182677
5081	2.280112E-002	2.392595E-002	3.165519
5082	2.313038E-002	9.754794E-003	3.131838
5083	2.290340E-002	1.323717E-002	3.154830
5084	2.338306E-002	3.695064E-002	3.104642
5085	2.320150E-002	1.789551E-002	3.123697
5086	2.261361E-002	4.126224E-002	3.182855
5087	2.305757E-002	3.397254E-003	3.138195
5088	2.300774E-002	1.489107E-003	3.143082
5089	2.282520E-002	1.973570E-002	3.161328
5090	2.299993E-002	1.825814E-003	3.143418
5091	2.302667E-002	1.148733E-003	3.140444
5092	2.354620E-002	5.675369E-002	3.084839
5093	2.273069E-002	2.824830E-002	3.169841
5094	2.270296E-002	3.076699E-002	3.172360
5095	2.277040E-002	2.386368E-002	3.165456
5096	2.302243E-002	1.875228E-003	3.139717
5097	2.291875E-002	8.495634E-003	3.150088
5098	2.299937E-002	3.151275E-005	3.141624
5099	2.291870E-002	8.044530E-003	3.149637
5100	2.275101E-002	2.468186E-002	3.166275
5101	2.343222E-002	4.651326E-002	3.095079
5102	2.293784E-002	5.408522E-003	3.147001
5103	2.312361E-002	1.402064E-002	3.127572
5104	2.293007E-002	5.742770E-003	3.147335
5105	2.260454E-002	3.803516E-002	3.179628
5106	2.296825E-002	1.376402E-003	3.142969
5107	2.298723E-002	8.054987E-004	3.140787
5108	2.265678E-002	3.225230E-002	3.173845
5109	2.300984E-002	3.600874E-003	3.137992
5110	2.302110E-002	4.997742E-003	3.136595
5111	2.243600E-002	5.308549E-002	3.194678
5112	2.282961E-002	1.411940E-002	3.155712
5113	2.317395E-002	2.170218E-002	3.119890
5114	2.276745E-002	1.992475E-002	3.161517
5115	2.315877E-002	2.057604E-002	3.121017
5116	2.292946E-002	3.051600E-003	3.144644
5117	2.309156E-002	1.397882E-002	3.127614
5118	2.313230E-002	1.849769E-002	3.123095
5119	2.318012E-002	2.379621E-002	3.117796
5120	2.313934E-002	1.971765E-002	3.121875
5121	2.325286E-002	3.204374E-002	3.109549
5122	2.313157E-002	1.937477E-002	3.122218
5123	2.295557E-002	1.245201E-003	3.140347
5124	2.288326E-002	5.948330E-003	3.147541
5125	2.320814E-002	2.822680E-002	3.113366
5126	2.316764E-002	2.415215E-002	3.117440
5127	2.276398E-002	1.736970E-002	3.158962
5128	2.278334E-002	1.519362E-002	3.156786
5129	2.280263E-002	1.301838E-002	3.154611
5130	2.295120E-002	2.411367E-003	3.139181
5131	2.302986E-002	1.081893E-002	3.130774
5132	2.282181E-002	1.039488E-002	3.151988
5133	2.296973E-002	5.025344E-003	3.136567
5134	2.290554E-002	1.375792E-003	3.142968
5135	2.301441E-002	1.014183E-002	3.131451
5136	2.279875E-002	1.183414E-002	3.153427
5137	2.304388E-002	1.369699E-002	3.127896
5138	2.289013E-002	2.043002E-003	3.143636
5139	2.305098E-002	1.491431E-002	3.126678
5140	2.265969E-002	2.494431E-002	3.166537
5141	2.278722E-002	1.187943E-002	3.153472
5142	2.310572E-002	2.140596E-002	3.120187
5143	2.303555E-002	1.423508E-002	3.127358
5144	2.279102E-002	1.081792E-002	3.152411
5145	2.307211E-002	1.856058E-002	3.123032
5146	2.278335E-002	1.114734E-002	3.152740
5147	2.296072E-002	7.339691E-003	3.134253
5148	2.282899E-002	6.037494E-003	3.147630
5149	2.286299E-002	2.318786E-003	3.143911
5150	2.232786E-002	5.530055E-002	3.196893
5151	2.342841E-002	5.869613E-002	3.082897
5152	2.289664E-002	1.841101E-003	3.139752
5153	2.272594E-002	1.540327E-002	3.156996
5154	2.250433E-002	3.729753E-002	3.178890
5155	2.287012E-002	2.114201E-004	3.141804
5156	2.308105E-002	2.212019E-002	3.119472
5157	2.246132E-002	4.087777E-002	3.182470
5158	2.302211E-002	1.635031E-002	3.125242
5159	2.309138E-002	2.393419E-002	3.117658
5160	2.285098E-002	1.043005E-003	3.142636
5161	2.247775E-002	3.841122E-002	3.180004
5162	2.296994E-002	1.179800E-002	3.129795
5163	2.286950E-002	1.557790E-003	3.140035
5164	2.308671E-002	2.462906E-002	3.116964
5165	2.311184E-002	2.755587E-002	3.114037
5166	2.287297E-002	2.606978E-003	3.138986
5167	2.298026E-002	1.405249E-002	3.127540
5168	2.281292E-002	3.144189E-003	3.144737
5169	2.259570E-002	2.497728E-002	3.166570
5170	2.299080E-002	1.586732E-002	3.125725
5171	2.294288E-002	1.105697E-002	3.130536
5172	2.303426E-002	2.094300E-002	3.120650
5173	2.327358E-002	4.706337E-002	3.094529
5174	2.278254E-002	4.909086E-003	3.146502
5175	2.307352E-002	2.584386E-002	3.115749
5176	2.293851E-002	1.176267E-002	3.129830
5177	2.304417E-002	2.318431E-002	3.118408
5178	2.242916E-002	3.955837E-002	3.181151
5179	2.263465E-002	1.886303E-002	3.160456
5180	2.301821E-002	2.112933E-002	3.120463
5181	2.266520E-002	1.532686E-002	3.156920
5182	2.271446E-002	1.008623E-002	3.151679
5183	2.271067E-002	1.024991E-002	3.151843
5184	2.296659E-002	1.659265E-002	3.125000
5185	2.303532E-002	2.413846E-002	3.117454
5186	2.264626E-002	1.613970E-002	3.157732
5187	2.273316E-002	7.048179E-003	3.148641
5188	2.290750E-002	1.129196E-002	3.130301
5189	2.264251E-002	1.585580E-002	3.157448
5190	2.270676E-002	9.081720E-003	3.150674
5191	2.273302E-002	6.163077E-003	3.147756
5192	2.273672E-002	5.556807E-003	3.147149
5193	2.218209E-002	6.041004E-002	3.202003
5194	2.318617E-002	4.263231E-002	3.098960
5195	2.252821E-002	2.606856E-002	3.167661
5196	2.255511E-002	2.314946E-002	3.164742
5197	2.248989E-002	2.946757E-002	3.171060
5198	2.281806E-002	4.232130E-003	3.137361
5199	2.271025E-002	6.705096E-003	3.148298
5200	2.286196E-002	9.284961E-003	3.132308
5201	2.293107E-002	1.680896E-002	3.124784
5202	2.296345E-002	2.048539E-002	3.121107
5203	2.282859E-002	6.478296E-003	3.135114
5204	2.262376E-002	1.444117E-002	3.156034
5205	2.268761E-002	7.686885E-003	3.149280
5206	2.264635E-002	1.169202E-002	3.153285
5207	2.268754E-002	7.245449E-003	3.148838
5208	2.254810E-002	2.123377E-002	3.162826
5209	2.246023E-002	2.984140E-002	3.171434
5210	2.293314E-002	1.913584E-002	3.122457
5211	2.246810E-002	2.862420E-002	3.170217
5212	2.235619E-002	3.952784E-002	3.181120
5213	2.279083E-002	4.819203E-003	3.136773
5214	2.285283E-002	1.155813E-002	3.130035
5215	2.273173E-002	8.809802E-004	3.142474
5216	2.284529E-002	1.122456E-002	3.130368
5217	2.298556E-002	2.639235E-002	3.115200
5218	2.263870E-002	9.806350E-003	3.151399
5219	2.243048E-002	3.066257E-002	3.172255
5220	2.246502E-002	2.698972E-002	3.168582
5221	2.279000E-002	6.561050E-003	3.135032
5222	2.297380E-002	2.631115E-002	3.115282
5223	2.252221E-002	2.057468E-002	3.162167
5224	2.231920E-002	4.064318E-002	3.182236
5225	2.299799E-002	2.963093E-002	3.111962
5226	2.299421E-002	2.946100E-002	3.112132
5227	2.267186E-002	4.380180E-003	3.145973
5228	2.269765E-002	1.483092E-003	3.143076
5229	2.284706E-002	1.441729E-002	3.127175
5230	2.295075E-002	2.572267E-002	3.115870
5231	2.256007E-002	1.497397E-002	3.156567
5232	2.264573E-002	5.960863E-003	3.147554
5233	2.265678E-002	4.595002E-003	3.146188
5234	2.263824E-002	6.286597E-003	3.147879
5235	2.277385E-002	8.068298E-003	3.133524
5236	2.268975E-002	5.005473E-004	3.142093
5237	2.317574E-002	5.203756E-002	3.089555
5238	2.264547E-002	4.646369E-003	3.146239
5239	2.253022E-002	1.626190E-002	3.157855
5240	2.310244E-002	4.464609E-002	3.096947
5241	2.296601E-002	2.997273E-002	3.111620
5242	2.254893E-002	1.369159E-002	3.155284
5243	2.255266E-002	1.308978E-002	3.154682
5244	2.260830E-002	7.148765E-003	3.148741
5245	2.238715E-002	2.942737E-002	3.171020
5246	2.247416E-002	2.043556E-002	3.162028
5247	2.248546E-002	1.907058E-002	3.160663
5248	2.220690E-002	4.666954E-002	3.188262
5249	2.301307E-002	3.700130E-002	3.104591
5250	2.271049E-002	4.830749E-003	3.136762
5251	2.253034E-002	1.361588E-002	3.155209
5252	2.245188E-002	2.139288E-002	3.162986
5253	2.290692E-002	2.642037E-002	3.115172
5254	2.298038E-002	3.462653E-002	3.106966
5255	2.286407E-002	2.227772E-002	3.119315
5256	2.261515E-002	3.765033E-003	3.145358
5257	2.286369E-002	2.270355E-002	3.118889
5258	2.253404E-002	1.169757E-002	3.153290
5259	2.275638E-002	1.172005E-002	3.129873
5260	2.284540E-002	2.144056E-002	3.120152
5261	2.255246E-002	9.139146E-003	3.150732
5262	2.260751E-002	3.219205E-003	3.144812
5263	2.287661E-002	2.549917E-002	3.116093
5264	2.265111E-002	1.775024E-003	3.139818
5265	2.233592E-002	3.029718E-002	3.171890
5266	2.270156E-002	7.525050E-003	3.134068
5267	2.259627E-002	3.271596E-003	3.144864
5268	2.258526E-002	4.193223E-003	3.145786
5269	2.253755E-002	8.910288E-003	3.150503
5270	2.261432E-002	7.223369E-004	3.142315
5271	2.248590E-002	1.378583E-002	3.155378
5272	2.272238E-002	1.109189E-002	3.130501
5273	2.261047E-002	4.517234E-004	3.142044
5274	2.266467E-002	5.453101E-003	3.136140
5275	2.263931E-002	3.014455E-003	3.138578
5276	2.267885E-002	7.400083E-003	3.134193
5277	2.272528E-002	1.254206E-002	3.129051
5278	2.282079E-002	2.298712E-002	3.118606
5279	2.258101E-002	2.184577E-003	3.143777
5280	2.272129E-002	1.280477E-002	3.128788
5281	2.253719E-002	6.296004E-003	3.147889
5282	2.246747E-002	1.327293E-002	3.154866
5283	2.281630E-002	2.366723E-002	3.117925
5284	2.258432E-002	7.237734E-004	3.142316
5285	2.238982E-002	2.056439E-002	3.162157
5286	2.251145E-002	7.858727E-003	3.149451
5287	2.238990E-002	2.012477E-002	3.161717
5288	2.262730E-002	4.678887E-003	3.136914
5289	2.270224E-002	1.283485E-002	3.128758
5290	2.261992E-002	4.352578E-003	3.137240
5291	2.246376E-002	1.168650E-002	3.153279
5292	2.236412E-002	2.167265E-002	3.163265
5293	2.236045E-002	2.183074E-002	3.163423
5294	2.208459E-002	4.918936E-002	3.190782
5295	2.274377E-002	1.864648E-002	3.122946
5296	2.265505E-002	9.417427E-003	3.132175
5297	2.260131E-002	3.967583E-003	3.137625
5298	2.264768E-002	9.089822E-003	3.132503
5299	2.235331E-002	2.126826E-002	3.162861
5300	2.218486E-002	3.802999E-002	3.179623
5301	2.241239E-002	1.479293E-002	3.156386
5302	2.239402E-002	1.646091E-002	3.158054
5303	2.276338E-002	2.260340E-002	3.118989
5304	2.249625E-002	5.466170E-003	3.147059
5305	2.269281E-002	1.548521E-002	3.126107
5306	2.235729E-002	1.935721E-002	3.160950
5307	2.254302E-002	8.144198E-005	3.141511
5308	2.263934E-002	1.046982E-002	3.131123
5309	2.266398E-002	1.331991E-002	3.128273
5310	2.263200E-002	1.014256E-002	3.131450
5311	2.269890E-002	1.751056E-002	3.124082
5312	2.220147E-002	3.385915E-002	3.175452
5313	2.247778E-002	5.405276E-003	3.146998
5314	2.266678E-002	1.475788E-002	3.126835
5315	2.273319E-002	2.211946E-002	3.119473
5316	2.217191E-002	3.598447E-002	3.177577
5317	2.257792E-002	5.989870E-003	3.135603
5318	2.290793E-002	4.193113E-002	3.099662
5319	2.235397E-002	1.689578E-002	3.158488
5320	2.249544E-002	2.016369E-003	3.143609
5321	2.228046E-002	2.397773E-002	3.165570
5322	2.282500E-002	3.373846E-002	3.107854
5323	2.252032E-002	1.258256E-003	3.140334
5324	2.272104E-002	2.288492E-002	3.118708
5325	2.260534E-002	1.070063E-002	3.130892
5326	2.263689E-002	1.429262E-002	3.127300
5327	2.206415E-002	4.444076E-002	3.186033
5328	2.248777E-002	1.049989E-003	3.142643
5329	2.273046E-002	2.506047E-002	3.116532
5330	2.246615E-002	2.872637E-003	3.144465
5331	2.234685E-002	1.503837E-002	3.156631
5332	2.250890E-002	2.057770E-003	3.139535
5333	2.232501E-002	1.685475E-002	3.158447
5334	2.258658E-002	1.073401E-002	3.130859
5335	2.287258E-002	4.206126E-002	3.099531
5336	2.232871E-002	1.582864E-002	3.157421
5337	2.268044E-002	2.148773E-002	3.120105
5338	2.239391E-002	8.650883E-003	3.150244
5339	2.245489E-002	2.067208E-003	3.143660
5340	2.240825E-002	6.721953E-003	3.148315
5341	2.270043E-002	2.457337E-002	3.117019
5342	2.207039E-002	4.073606E-002	3.182329
5343	2.276862E-002	3.247792E-002	3.109115
5344	2.204816E-002	4.253908E-002	3.184132
5345	2.274766E-002	3.064785E-002	3.110945
5346	2.225603E-002	2.114584E-002	3.162738
5347	2.240440E-002	5.592684E-003	3.147185
5348	2.224881E-002	2.145895E-002	3.163052
5349	2.259501E-002	1.502694E-002	3.126566
5350	2.270204E-002	2.682630E-002	3.114766
5351	2.266400E-002	2.292325E-002	3.118669
5352	2.253517E-002	9.305658E-003	3.132287
5353	2.228901E-002	1.626275E-002	3.157855
5354	2.234319E-002	1.044321E-002	3.152036
5355	2.225274E-002	1.956514E-002	3.161158
5356	2.243600E-002	3.042844E-004	3.141897
5357	2.249597E-002	6.255711E-003	3.135337
5358	2.247122E-002	3.854692E-003	3.137738
5359	2.248873E-002	5.933016E-003	3.135660
5360	2.193798E-002	5.019839E-002	3.191791
5361	2.250257E-002	7.848949E-003	3.133744
5362	2.262406E-002	2.111522E-002	3.120477
5363	2.277041E-002	3.735995E-002	3.104233
5364	2.262370E-002	2.153300E-002	3.120060
5365	2.259250E-002	1.838669E-002	3.123206
5366	2.256812E-002	1.598699E-002	3.125606
5367	2.280292E-002	4.190940E-002	3.099683
5368	2.254008E-002	1.342574E-002	3.128167
5369	2.233927E-002	7.597140E-003	3.149190
5370	2.219880E-002	2.190828E-002	3.163501
5371	2.267364E-002	2.857832E-002	3.113014
5372	2.262222E-002	2.320099E-002	3.118392
5373	2.204867E-002	3.652013E-002	3.178113
5374	2.246963E-002	7.242077E-003	3.134351
5375	2.241692E-002	1.871723E-003	3.139721
5376	2.229983E-002	1.019306E-002	3.151786
5377	2.226759E-002	1.332645E-002	3.154919
5378	2.203821E-002	3.654048E-002	3.178133
5379	2.235311E-002	3.973437E-003	3.145566
5380	2.276917E-002	4.122091E-002	3.100372
5381	2.216667E-002	2.287492E-002	3.164468
5382	2.194222E-002	4.532671E-002	3.186919
5383	2.227473E-002	1.129607E-002	3.152889
5384	2.161496E-002	7.683231E-002	3.218425
5385	2.271092E-002	3.592877E-002	3.105664
5386	2.256485E-002	2.016673E-002	3.121426
5387	2.234562E-002	3.014735E-003	3.144607
5388	2.276691E-002	4.285472E-002	3.098738
5389	2.180455E-002	5.751664E-002	3.199109
5390	2.206898E-002	3.094909E-002	3.172542
5391	2.182016E-002	5.558783E-002	3.197180
5392	2.243282E-002	7.319657E-003	3.134273
5393	2.210933E-002	2.621747E-002	3.167810
5394	2.246035E-002	1.070648E-002	3.130886
5395	2.249817E-002	1.499395E-002	3.126599
5396	2.236264E-002	7.475832E-004	3.140845
5397	2.257989E-002	2.430527E-002	3.117287
5398	2.243909E-002	9.321442E-003	3.132271
5399	2.217461E-002	1.825176E-002	3.159844
5400	2.228501E-002	6.555495E-003	3.148148
5401	2.219614E-002	1.560046E-002	3.157193
5402	2.216393E-002	1.871834E-002	3.160311
5403	2.246951E-002	1.370074E-002	3.127892
5404	2.196056E-002	3.901430E-002	3.180607
5405	2.238630E-002	5.237427E-003	3.136355
5406	2.276162E-002	4.651311E-002	3.095080
5407	2.214616E-002	1.949483E-002	3.161087
5408	2.249276E-002	1.733230E-002	3.124260
5409	2.273766E-002	4.453220E-002	3.097060
5410	2.227053E-002	5.911967E-003	3.147505
5411	2.217486E-002	1.567957E-002	3.157272
5412	2.247846E-002	1.668504E-002	3.124908
5413	2.203833E-002	2.929225E-002	3.170885
5414	2.227739E-002	4.325337E-003	3.145918
5415	2.239910E-002	8.813337E-003	3.132779
5416	2.203496E-002	2.901296E-002	3.170606
5417	2.217492E-002	1.439775E-002	3.155990
5418	2.198431E-002	3.374880E-002	3.175341
5419	2.256195E-002	2.736494E-002	3.114228
5420	2.222795E-002	8.222845E-003	3.149815
5421	2.267484E-002	4.031983E-002	3.101273
5422	2.211446E-002	1.960248E-002	3.161195
5423	2.221732E-002	8.693166E-003	3.150286
5424	2.221377E-002	8.849824E-003	3.150442
5425	2.237040E-002	7.952101E-003	3.133641
5426	2.199241E-002	3.127871E-002	3.172871
5427	2.216079E-002	1.374179E-002	3.155334
5428	2.215017E-002	1.463432E-002	3.156227
5429	2.192367E-002	3.763004E-002	3.179223
5430	2.233196E-002	4.944403E-003	3.136648
5431	2.210406E-002	1.878297E-002	3.160376
5432	2.238674E-002	1.125392E-002	3.130339
5433	2.221002E-002	7.312187E-003	3.148905
5434	2.263504E-002	3.890587E-002	3.102687
5435	2.241023E-002	1.445374E-002	3.127139
5436	2.210774E-002	1.734774E-002	3.158940
5437	2.243033E-002	1.707546E-002	3.124517
5438	2.219936E-002	7.359167E-003	3.148952
5439	2.171894E-002	5.605397E-002	3.197647
5440	2.202953E-002	2.458382E-002	3.166176
5441	2.219577E-002	7.093250E-003	3.148686
5442	2.191441E-002	3.591562E-002	3.177508
5443	2.253674E-002	3.007327E-002	3.111519
5444	2.238515E-002	1.374548E-002	3.127847
5445	2.232701E-002	7.708356E-003	3.133884
5446	2.221301E-002	4.202425E-003	3.145795
5447	2.236774E-002	1.253078E-002	3.129062
5448	2.220596E-002	4.516010E-003	3.146109
5449	2.227855E-002	3.402160E-003	3.138190
5450	2.245847E-002	2.306054E-002	3.118532
5451	2.254158E-002	3.243837E-002	3.109154
5452	2.227485E-002	3.661619E-003	3.137931
5453	2.215351E-002	8.966672E-003	3.150559
5454	2.203737E-002	2.085692E-002	3.162450
5455	2.250087E-002	2.885205E-002	3.112741
5456	2.209392E-002	1.456570E-002	3.156158
5457	2.218819E-002	4.458290E-003	3.146051
5458	2.221928E-002	9.504025E-004	3.142543
5459	2.179677E-002	4.433884E-002	3.185931
5460	2.258872E-002	3.976115E-002	3.101832
5461	2.189856E-002	3.364998E-002	3.175243
5462	2.203766E-002	1.915433E-002	3.160747
5463	2.220862E-002	1.002990E-003	3.142596
5464	2.180851E-002	4.215552E-002	3.183748
5465	2.218779E-002	2.780631E-003	3.144373
5466	2.236841E-002	1.682134E-002	3.124771
5467	2.150165E-002	7.186994E-002	3.213463
5468	2.239495E-002	2.015886E-002	3.121434
5469	2.236458E-002	1.707263E-002	3.124520
5470	2.210089E-002	1.087535E-002	3.152468
5471	2.182044E-002	3.954425E-002	3.181137
5472	2.208692E-002	1.191612E-002	3.153509
5473	2.224214E-002	4.739008E-003	3.136854
5474	2.210779E-002	9.302487E-003	3.150895
5475	2.247667E-002	3.072507E-002	3.110868
5476	2.240689E-002	2.325810E-002	3.118335
5477	2.204851E-002	1.487987E-002	3.156473
5478	2.210076E-002	9.192304E-003	3.150785
5479	2.218008E-002	5.865762E-004	3.142179
5480	2.248541E-002	3.283353E-002	3.108759
5481	2.245557E-002	2.975175E-002	3.111841
5482	2.225823E-002	8.429574E-003	3.133163
5483	2.171349E-002	4.790215E-002	3.189495
5484	2.194682E-002	2.397992E-002	3.165573
5485	2.229501E-002	1.306029E-002	3.128532
5486	2.226454E-002	9.984925E-003	3.131608
5487	2.212467E-002	4.753255E-003	3.146346
